Gustave Courbet,Tintoretto,Hieronymus Bosch,Gerhard Richter,Lucio Fontana,Salvador Dali,Frida Kahlo,J. M. W. Turner,Max Ernst,Piet Mondrian,Claude Lorrain,Eugene Delacroix,Georges de La Tour,Frans Hals,Michelangelo,David Hockney,Rene Magritte,El Greco,Duccio,William Hogarth,Theodore Gericault,Raphael,Claude Monet,Egon Schiele,Andy Warhol,Caravaggio,Andrea Mantegna,Edward Hopper,Arshile Gorky,Francis Bacon (artist),Leonardo da Vinci,Wassily Kandinsky,Willem de Kooning,Georges Seurat,Marc Chagall,John Constable,James Abbott McNeill Whistler,James Ensor,Hans Memling,Hans Holbein the Younger,Georges Braque,Edvard Munch,Jean-Michel Basquiat,Rembrandt,Dante Gabriel Rossetti,Albrecht Durer,Jan van Eyck,Giorgione,Umberto Boccioni,Jacques-Louis David,Vincent van Gogh,Caspar David Friedrich,Diego Velazquez,Sandro Botticelli,Nicolas Poussin,Peter Paul Rubens,Mark Rothko,Paolo Uccello,Gustave Moreau,Johannes Vermeer,Jean-Antoine Watteau,Jean-Auguste-Dominique Ingres,Paul Gauguin,Frederic Edwin Church,Roy Lichtenstein,Artemisia Gentileschi,Francisco Goya,Marcel Duchamp,Georgia O'Keeffe,Gustav Klimt,Pieter Bruegel the Elder,Masaccio,Joan Miro,Cimabue,Simone Martini,Kazimir Malevich,Paul Cezanne,Winslow Homer,El Lissitzky,Jean-Francois Millet,Fernand Leger,Edouard Manet,Edgar Degas,Titian,Piero della Francesca,Joachim Patinir,Jasper Johns,Paul Klee,Francisco de Zurbaran,Jackson Pollock,Giotto,Rogier van der Weyden,Amedeo Modigliani,Henri Matisse,Pablo Picasso,Fra Angelico,Pierre-Auguste Renoir,Franz Marc,Jean-Baptiste-Camille Corot,William Blake,Giorgio de Chirico
0.213783,0.648799,0.280567,0.241378,0.381917,0.154275,0.148515,0.274737,0.20629,0.175831,0.4566,0.221059,0.289387,0.150159,0.735533,0.171667,0.154457,0.463965,0.903355,0.210713,0.251194,0.619904,0.0319099,0.153794,0.160719,0.307682,0.83569,0.162579,0.204537,0.30599,0.738482,0.149725,0.184188,0.131322,0.219041,0.201343,0.160367,0.181785,0.45497,0.174376,0.144364,0.223559,0.214787,0.108494,0.289401,0.422423,0.341273,0.648903,0.375346,0.300368,0.0629479,0.190049,0.371826,0.827696,0.438154,0.268851,0.300361,0.883275,0.14593,0.157966,0.146851,0.2563,0.0791378,0.114349,0.20964,0.494287,0.28196,0.16233,0.159232,0.142872,0.169978,0.901347,0.114428,0.92403,1.0,0.141716,0.16908,0.104695,0.164774,0.201107,0.187024,0.164414,0.219402,0.655591,0.903019,0.290286,0.16126,0.231647,0.376465,0.20936,0.875843,0.290283,0.295658,0.133608,0.116097,0.907179,0.205786,0.162408,0.226148,0.202473,0.444088
0.326331,0.277398,0.325046,0.500235,0.486636,0.426537,0.17323,0.311745,0.502946,0.449593,0.244584,0.296178,0.249791,0.134298,0.173539,0.459624,0.487302,0.372276,0.211351,0.314342,0.316678,0.203842,0.16054,0.411466,0.498564,0.114502,0.218064,0.426444,0.543859,0.268657,0.277137,0.634701,0.410018,0.323359,0.741924,0.315688,0.360615,0.417869,0.150019,0.188545,0.401521,0.433073,0.460938,0.12818,0.327521,0.285507,0.1924,0.265733,0.436713,0.327802,0.24279,0.342331,0.258662,0.202875,0.338655,0.205648,0.482856,0.151281,0.186236,0.305252,0.182082,0.191764,0.402335,0.139832,0.49741,0.2277,0.368655,0.413805,0.390056,0.311906,0.255094,0.131359,0.481374,0.156161,0.141716,1.0,0.379958,0.351322,0.892677,0.199793,0.46078,0.274146,0.372207,0.254132,0.146673,0.208916,0.502454,0.468029,0.255219,0.384876,0.142756,0.165691,0.363509,0.40856,0.414956,0.167026,0.229336,0.424829,0.279517,0.369544,0.435983
0.725421,0.440385,0.463845,0.563404,0.518378,0.462039,0.302686,0.483263,0.610415,0.65941,0.487254,0.760826,0.572035,0.160298,0.225174,0.412458,0.664329,0.576095,0.209707,0.406332,0.727695,0.301609,0.803053,0.49758,0.41607,0.240253,0.29216,0.589612,0.510715,0.501542,0.38876,0.67358,0.435265,0.908931,0.652421,0.497486,0.579232,0.538012,0.234652,0.247414,0.804272,0.639759,0.493937,0.189789,0.429819,0.39148,0.313476,0.42721,0.597764,0.551454,0.588355,0.534844,0.461239,0.278169,0.523833,0.333004,0.532336,0.257248,0.690445,0.401426,0.435336,0.563419,0.848508,0.244165,0.440581,0.390945,0.572398,0.624461,0.445803,0.38277,0.259047,0.207746,0.671166,0.189339,0.16908,0.379958,1.0,0.52696,0.434277,0.705694,0.747899,0.874096,0.88695,0.408971,0.191373,0.357137,0.464516,0.611684,0.408936,0.43991,0.126883,0.309354,0.727555,0.846498,0.645626,0.226963,0.851294,0.548857,0.874908,0.503268,0.65175
0.602186,0.495182,0.547808,0.608825,0.461914,0.451702,0.26248,0.562073,0.507027,0.473343,0.50175,0.622455,0.402138,0.217811,0.294218,0.559458,0.585136,0.521323,0.263137,0.621439,0.581535,0.38147,0.491983,0.524853,0.634263,0.217203,0.3075,0.881081,0.512274,0.490865,0.472697,0.547413,0.464784,0.385243,0.655897,0.648059,0.717854,0.498888,0.203763,0.380596,0.337544,0.673145,0.628177,0.235431,0.619492,0.487747,0.237896,0.459088,0.360182,0.541039,0.254058,0.648062,0.453548,0.29395,0.419836,0.419683,0.512775,0.223434,0.353128,0.533709,0.44657,0.41688,0.380686,0.547042,0.652852,0.444719,0.568816,0.561693,0.733109,0.491979,0.439617,0.131281,0.507122,0.208397,0.104695,0.351322,0.52696,1.0,0.478492,0.454148,0.506172,0.608146,0.685452,0.456174,0.134079,0.434549,0.641818,0.48818,0.361072,0.456325,0.15301,0.164581,0.558946,0.471334,0.398071,0.202519,0.520165,0.423903,0.621364,0.718002,0.435646
0.400085,0.355923,0.462399,0.65841,0.580227,0.597835,0.317086,0.333254,0.645425,0.569593,0.2064,0.353228,0.267532,0.141936,0.30791,0.530406,0.625276,0.528388,0.266277,0.414673,0.35742,0.328673,0.151439,0.546042,0.641502,0.143626,0.272008,0.548517,0.589311,0.343264,0.404467,0.726155,0.430394,0.325197,0.884747,0.309165,0.402324,0.466356,0.174007,0.279155,0.477447,0.599618,0.592498,0.158088,0.399357,0.442378,0.274129,0.315319,0.485947,0.400474,0.350668,0.489384,0.317355,0.30315,0.35563,0.266001,0.542146,0.22978,0.185665,0.416755,0.192036,0.246584,0.497428,0.251112,0.609252,0.312944,0.506168,0.563643,0.495859,0.475142,0.342593,0.184586,0.619022,0.224591,0.164774,0.892677,0.434277,0.478492,1.0,0.233167,0.572621,0.313958,0.446485,0.314302,0.209876,0.25543,0.62021,0.606238,0.314628,0.433561,0.225164,0.220425,0.484781,0.472248,0.527614,0.246883,0.260683,0.520189,0.32098,0.513735,0.548949
0.761015,0.330635,0.21873,0.292473,0.311185,0.314606,0.140613,0.361836,0.431595,0.305393,0.495544,0.798151,0.63472,0.219897,0.222458,0.323632,0.461702,0.319446,0.129283,0.351766,0.767106,0.305663,0.606621,0.384298,0.258718,0.186265,0.209234,0.370836,0.396247,0.349478,0.292945,0.290422,0.314194,0.688188,0.465437,0.422334,0.471832,0.486384,0.103072,0.210333,0.52442,0.428443,0.41324,0.180185,0.37758,0.215258,0.136287,0.245424,0.326429,0.717335,0.381078,0.32952,0.41578,0.23497,0.686329,0.388823,0.302673,0.190818,0.784866,0.241819,0.609128,0.768118,0.520676,0.106899,0.290616,0.310172,0.459101,0.50014,0.270295,0.2927,0.275304,0.0851602,0.374544,0.167154,0.201107,0.199793,0.705694,0.454148,0.233167,1.0,0.554084,0.732389,0.647012,0.312606,0.11082,0.210325,0.335367,0.339072,0.247506,0.264018,0.141622,0.167914,0.538233,0.626334,0.408411,0.176502,0.690021,0.323138,0.751996,0.353921,0.476957
0.630732,0.331741,0.405467,0.670367,0.674132,0.665655,0.271874,0.32943,0.797837,0.691195,0.289979,0.593758,0.529111,0.145143,0.312603,0.510384,0.768919,0.614952,0.220176,0.337521,0.601962,0.351405,0.373869,0.533299,0.615425,0.163704,0.245981,0.603399,0.625971,0.39348,0.415145,0.705392,0.603248,0.728548,0.763223,0.29994,0.427029,0.583229,0.124677,0.304583,0.910176,0.606373,0.666489,0.106028,0.427351,0.389381,0.188559,0.308628,0.686793,0.515764,0.296223,0.435168,0.343258,0.314844,0.514333,0.279902,0.602833,0.243907,0.604944,0.448741,0.302856,0.512244,0.638019,0.175107,0.631278,0.325899,0.568017,0.892583,0.499591,0.454999,0.254741,0.192385,0.803496,0.235889,0.187024,0.46078,0.747899,0.506172,0.572621,0.554084,1.0,0.598882,0.667717,0.300373,0.210259,0.285256,0.664368,0.704177,0.335741,0.545422,0.214154,0.163439,0.700586,0.884022,0.803445,0.223189,0.515211,0.569518,0.566843,0.504215,0.754946
0.789719,0.523717,0.448205,0.475594,0.438906,0.378483,0.350808,0.478719,0.503171,0.479302,0.548492,0.81389,0.651275,0.269042,0.233544,0.386928,0.604146,0.540456,0.195598,0.438623,0.753225,0.34089,0.831768,0.48779,0.384214,0.302017,0.322356,0.635773,0.444127,0.595,0.420295,0.502423,0.424911,0.783638,0.569461,0.508204,0.642146,0.562012,0.243621,0.2912,0.633631,0.639002,0.46007,0.218396,0.435838,0.4072,0.229365,0.497031,0.475728,0.606159,0.444533,0.533143,0.504461,0.285427,0.524124,0.390598,0.469143,0.268707,0.710075,0.369095,0.461079,0.673327,0.686226,0.235409,0.412325,0.466167,0.5986,0.505031,0.457513,0.430556,0.341377,0.175781,0.552217,0.188855,0.164414,0.274146,0.874096,0.608146,0.313958,0.732389,0.598882,1.0,0.932231,0.48695,0.182941,0.397725,0.404612,0.446001,0.444224,0.380107,0.112913,0.237363,0.732629,0.730544,0.552764,0.219251,0.868934,0.43483,0.904221,0.486577,0.574736
0.771791,0.570492,0.555712,0.574085,0.57001,0.543207,0.423357,0.539318,0.588043,0.582818,0.560671,0.782044,0.625804,0.267754,0.294914,0.499109,0.713125,0.660345,0.2776,0.508523,0.762208,0.402946,0.75942,0.555215,0.539929,0.34392,0.3618,0.735672,0.496299,0.627894,0.531704,0.630766,0.460308,0.740473,0.670662,0.536604,0.671169,0.610168,0.269061,0.277659,0.705863,0.730981,0.579294,0.286956,0.518572,0.478038,0.291973,0.568764,0.612395,0.61829,0.492157,0.620614,0.556321,0.388485,0.533124,0.413819,0.54287,0.339278,0.667705,0.397737,0.477338,0.6516,0.733604,0.238211,0.56198,0.558209,0.659557,0.596375,0.55424,0.503417,0.369153,0.229999,0.700632,0.267032,0.219402,0.372207,0.88695,0.685452,0.446485,0.647012,0.667717,0.932231,1.0,0.531227,0.2413,0.450127,0.53959,0.528984,0.481305,0.444502,0.156865,0.280341,0.813772,0.773641,0.667678,0.271449,0.845504,0.48477,0.903248,0.605217,0.706364
0.379104,0.976126,0.598307,0.461926,0.584206,0.428784,0.246935,0.573382,0.349907,0.344289,0.710317,0.554848,0.465984,0.214896,0.671081,0.498674,0.466492,0.712345,0.705152,0.589347,0.608668,0.734277,0.32334,0.507088,0.474627,0.58383,0.869381,0.490397,0.351478,0.575013,0.821299,0.407817,0.352703,0.247376,0.452314,0.583224,0.519815,0.367753,0.527053,0.4787,0.287252,0.486936,0.466241,0.32355,0.56658,0.679151,0.470325,0.934153,0.583342,0.588337,0.210558,0.526445,0.799526,0.644585,0.683748,0.652374,0.4296,0.712035,0.224045,0.44903,0.371121,0.538042,0.260825,0.308673,0.441846,0.818565,0.709039,0.357888,0.370661,0.509374,0.494495,0.647591,0.379078,0.629954,0.655591,0.254132,0.408971,0.456174,0.314302,0.312606,0.300373,0.48695,0.531227,1.0,0.715848,0.530644,0.381252,0.349102,0.723857,0.304066,0.53142,0.382311,0.501814,0.304549,0.34258,0.698363,0.405212,0.27842,0.504007,0.635397,0.606448
0.112932,0.710997,0.381215,0.242471,0.406512,0.160625,0.165785,0.230052,0.187264,0.201235,0.405387,0.211023,0.204001,0.102838,0.83638,0.167312,0.1627,0.523818,0.91743,0.197608,0.263413,0.770349,0.0798188,0.184374,0.182798,0.337629,0.893101,0.205156,0.203474,0.266661,0.848266,0.205165,0.153678,0.147852,0.253478,0.176332,0.164819,0.229337,0.509232,0.263518,0.187339,0.262576,0.228321,0.105106,0.304082,0.504845,0.409919,0.699101,0.422618,0.213916,0.127087,0.219351,0.395479,0.88464,0.37161,0.361384,0.257529,0.949127,0.150591,0.17938,0.0542725,0.243916,0.154109,0.191369,0.197776,0.544521,0.330404,0.185359,0.21382,0.187228,0.204879,0.938007,0.130349,0.918913,0.903019,0.146673,0.191373,0.134079,0.209876,0.11082,0.210259,0.182941,0.2413,0.715848,1.0,0.334499,0.178708,0.231275,0.451157,0.151906,0.873457,0.32841,0.330005,0.170143,0.157829,0.950758,0.202517,0.116812,0.211447,0.267586,0.505855
0.405037,0.526547,0.772081,0.460495,0.365937,0.282803,0.193349,0.423102,0.320266,0.276709,0.609922,0.445035,0.562835,0.251751,0.269434,0.479758,0.486289,0.572214,0.416402,0.367183,0.42459,0.330515,0.298493,0.472244,0.34548,0.368328,0.523102,0.416312,0.275193,0.243834,0.425137,0.387049,0.264916,0.325489,0.351875,0.465913,0.262129,0.627352,0.763876,0.441853,0.269321,0.428296,0.313229,0.301224,0.266023,0.669499,0.635234,0.628253,0.248237,0.456568,0.25251,0.485229,0.606676,0.293041,0.458212,0.758785,0.270395,0.327533,0.315252,0.344473,0.363924,0.317482,0.223367,0.272742,0.419872,0.396089,0.480695,0.267226,0.304084,0.43449,0.795704,0.346813,0.406705,0.314725,0.290286,0.208916,0.357137,0.434549,0.25543,0.210325,0.285256,0.397725,0.450127,0.530644,0.334499,1.0,0.410038,0.376065,0.643632,0.277596,0.233576,0.664749,0.26262,0.285839,0.261922,0.355231,0.346085,0.350287,0.425023,0.441683,0.292195
0.436136,0.411703,0.487117,0.736425,0.717868,0.652795,0.25146,0.534168,0.731169,0.628281,0.426372,0.444075,0.436543,0.213423,0.287951,0.81688,0.776076,0.505667,0.243974,0.600312,0.460586,0.366129,0.271697,0.629983,0.847535,0.255382,0.299295,0.763757,0.732979,0.46527,0.423158,0.647682,0.722964,0.42919,0.677736,0.494957,0.523326,0.72087,0.203339,0.331759,0.481381,0.670857,0.849725,0.250379,0.550632,0.491559,0.25081,0.396763,0.534392,0.512986,0.335478,0.494109,0.396456,0.344428,0.509288,0.4501,0.697482,0.220139,0.324636,0.419941,0.35154,0.367318,0.502799,0.351083,0.942457,0.416285,0.556382,0.669101,0.694411,0.585726,0.452846,0.1544,0.680617,0.240382,0.16126,0.502454,0.464516,0.641818,0.62021,0.335367,0.664368,0.404612,0.53959,0.381252,0.178708,0.410038,1.0,0.608639,0.41027,0.712217,0.191707,0.238216,0.477972,0.575119,0.521237,0.211099,0.402784,0.482692,0.414213,0.666035,0.561743
0.559462,0.392486,0.454358,0.890425,0.565691,0.498283,0.241175,0.413856,0.831015,0.740749,0.28923,0.440957,0.309287,0.171384,0.270704,0.45955,0.68988,0.520043,0.296822,0.371732,0.465648,0.342595,0.264301,0.629359,0.564644,0.176666,0.328632,0.579206,0.569709,0.343199,0.41096,0.842392,0.52021,0.54631,0.702804,0.400348,0.478035,0.510503,0.293196,0.389591,0.608496,0.787502,0.5362,0.197114,0.369693,0.65243,0.294157,0.419495,0.517046,0.41577,0.370864,0.707701,0.286608,0.287608,0.429743,0.300068,0.6322,0.238958,0.31029,0.41229,0.200457,0.257732,0.542671,0.164775,0.618381,0.310858,0.462201,0.626617,0.429294,0.522474,0.297902,0.231364,0.659043,0.247735,0.231647,0.468029,0.611684,0.48818,0.606238,0.339072,0.704177,0.446001,0.528984,0.349102,0.231275,0.376065,0.608639,1.0,0.277867,0.553927,0.238934,0.310996,0.56181,0.583587,0.541983,0.263638,0.377468,0.909674,0.45353,0.537679,0.562798
0.3669,0.730959,0.585981,0.427378,0.540438,0.4919,0.486121,0.474679,0.376674,0.271734,0.661713,0.569248,0.6605,0.129911,0.440415,0.529971,0.479074,0.759797,0.440112,0.490525,0.587244,0.545065,0.318422,0.40976,0.417402,0.638888,0.634229,0.491275,0.357735,0.476807,0.53603,0.323908,0.367799,0.316655,0.461876,0.463707,0.426498,0.543656,0.55327,0.50384,0.321195,0.395263,0.471777,0.36225,0.356759,0.607218,0.462224,0.665451,0.412246,0.584302,0.188598,0.488196,0.846136,0.351073,0.600477,0.683219,0.422237,0.447852,0.371623,0.348555,0.294838,0.469837,0.30318,0.379814,0.423858,0.653656,0.792484,0.256321,0.467504,0.424138,0.538687,0.454714,0.511318,0.33248,0.376465,0.255219,0.408936,0.361072,0.314628,0.247505,0.335741,0.444224,0.481305,0.723857,0.451157,0.643632,0.41027,0.277867,1.0,0.355333,0.289525,0.435915,0.403049,0.367983,0.426744,0.479723,0.396592,0.186944,0.450334,0.496785,0.476439
0.45969,0.352377,0.404429,0.643573,0.621858,0.328362,0.406246,0.461666,0.543086,0.742672,0.373829,0.405451,0.33695,0.170566,0.204384,0.485324,0.525487,0.493919,0.183623,0.379698,0.370365,0.215102,0.195333,0.460725,0.49987,0.19042,0.259391,0.611069,0.846364,0.425481,0.291475,0.616728,0.853821,0.447296,0.490908,0.411819,0.336171,0.422557,0.165861,0.243356,0.364742,0.485522,0.593684,0.164314,0.434273,0.323058,0.207613,0.354593,0.469267,0.521048,0.295577,0.460663,0.320505,0.26639,0.422345,0.232548,0.929854,0.225799,0.176097,0.456258,0.27339,0.388937,0.411058,0.281328,0.700114,0.320233,0.404068,0.427741,0.660265,0.34411,0.271638,0.204961,0.556865,0.23978,0.20936,0.384876,0.43991,0.456325,0.433561,0.264018,0.545422,0.380107,0.444502,0.304066,0.151906,0.277596,0.712217,0.553927,0.355333,1.0,0.200495,0.200766,0.375147,0.385642,0.313434,0.195937,0.316064,0.418191,0.417772,0.449234,0.380949
0.184777,0.559602,0.266911,0.25935,0.264358,0.126126,0.188413,0.201575,0.159856,0.229544,0.276113,0.209727,0.134185,0.0945221,0.858435,0.128983,0.111782,0.469804,0.82604,0.230608,0.21873,0.684304,-0.016163,0.139665,0.146049,0.20276,0.730898,0.16612,0.159698,0.171495,0.755525,0.191586,0.105256,0.115233,0.294602,0.161502,0.163477,0.17451,0.318335,0.228645,0.127067,0.281756,0.183514,0.100841,0.34409,0.410114,0.260675,0.5022,0.206066,0.235584,0.0903801,0.194314,0.245485,0.904371,0.288076,0.259985,0.265677,0.898964,0.0431989,0.16982,0.106112,0.210587,0.156614,0.257847,0.170716,0.368766,0.250908,0.132141,0.196792,0.149708,0.188111,0.91475,0.088418,0.961002,0.875843,0.142756,0.126883,0.15301,0.225164,0.141622,0.214154,0.112912,0.156865,0.53142,0.873457,0.233576,0.191706,0.238934,0.289525,0.200495,1.0,0.144515,0.269391,0.118999,0.083906,0.9408,0.14922,0.108342,0.158844,0.26933,0.382521
0.270403,0.362712,0.769954,0.29381,0.234336,0.199856,0.149066,0.235427,0.25835,0.257926,0.325083,0.289958,0.390907,0.264251,0.099244,0.208451,0.362359,0.444383,0.407455,0.203177,0.230903,0.231667,0.143368,0.291154,0.178825,0.244117,0.431313,0.268752,0.356823,0.231733,0.267098,0.283587,0.218653,0.278398,0.249628,0.240455,0.147992,0.42353,0.89354,0.461237,0.24233,0.307176,0.226862,0.205222,0.0972093,0.604444,0.952134,0.519838,0.163414,0.265878,0.557208,0.293476,0.516707,0.136936,0.307462,0.482748,0.18798,0.220667,0.247305,0.388345,0.101226,0.181021,0.301226,0.0556599,0.266161,0.311947,0.328283,0.148666,0.176485,0.185402,0.461823,0.280224,0.312784,0.189939,0.290283,0.165691,0.309354,0.164581,0.220425,0.167914,0.163439,0.237363,0.280341,0.382311,0.32841,0.664749,0.238216,0.310996,0.435915,0.200766,0.144515,1.0,0.216981,0.264627,0.23991,0.278176,0.207197,0.330649,0.226477,0.250689,0.192383
0.629368,0.524908,0.493348,0.50988,0.544633,0.681564,0.535226,0.389829,0.72812,0.453652,0.34373,0.640347,0.510604,0.201695,0.340034,0.413058,0.720918,0.687902,0.311788,0.486581,0.653745,0.420365,0.455956,0.537775,0.564124,0.369098,0.332911,0.631205,0.478984,0.620775,0.548291,0.507553,0.412306,0.523652,0.714819,0.359981,0.566456,0.590683,0.178262,0.356102,0.733682,0.729834,0.592763,0.219334,0.579661,0.478824,0.255043,0.467903,0.699566,0.592557,0.458037,0.529273,0.492854,0.459755,0.475315,0.356992,0.451043,0.386127,0.520236,0.435231,0.197653,0.598995,0.712873,0.0687463,0.511675,0.622169,0.653748,0.66139,0.572313,0.429186,0.288565,0.253884,0.732591,0.339222,0.295658,0.363509,0.727555,0.558946,0.484781,0.538233,0.700586,0.732629,0.813772,0.501814,0.330005,0.26262,0.477972,0.56181,0.403049,0.375147,0.269391,0.216981,1.0,0.75209,0.785881,0.319924,0.636426,0.52799,0.628341,0.595902,0.843198
0.641135,0.322166,0.389616,0.510871,0.559912,0.65818,0.287706,0.338509,0.737584,0.567659,0.33765,0.636301,0.590809,0.150776,0.210295,0.469726,0.710408,0.562093,0.170441,0.367508,0.638054,0.305391,0.574189,0.474329,0.512901,0.274994,0.197234,0.601871,0.557428,0.470779,0.349823,0.606288,0.533535,0.781148,0.70827,0.355463,0.531428,0.653497,0.18367,0.333731,0.923796,0.599836,0.605637,0.147677,0.432457,0.367843,0.256216,0.302932,0.639957,0.466682,0.445038,0.382588,0.399412,0.250026,0.50717,0.280317,0.44997,0.197276,0.733393,0.361022,0.261443,0.542878,0.787428,0.160424,0.548474,0.408664,0.564725,0.764,0.516632,0.371709,0.185842,0.137631,0.785412,0.156807,0.133608,0.40856,0.846498,0.471334,0.472248,0.626334,0.884022,0.730544,0.773641,0.304549,0.170143,0.285839,0.575119,0.583587,0.367983,0.385642,0.118999,0.264627,0.75209,1.0,0.849968,0.165455,0.643821,0.522251,0.650268,0.475393,0.752084
0.508225,0.340537,0.426224,0.506505,0.574059,0.870609,0.508884,0.25669,0.78424,0.483725,0.23098,0.500802,0.523442,0.134053,0.220512,0.492725,0.76718,0.679287,0.138929,0.373145,0.525181,0.309249,0.27342,0.471332,0.633442,0.304788,0.167199,0.514495,0.445953,0.49766,0.376687,0.531736,0.406874,0.487676,0.72556,0.245888,0.423953,0.586765,0.175362,0.342032,0.88789,0.582554,0.64746,0.15574,0.450804,0.390235,0.253273,0.32682,0.654519,0.461091,0.310574,0.32816,0.492226,0.227062,0.429977,0.274596,0.384536,0.180622,0.517585,0.328787,0.126099,0.476171,0.637016,-0.061682,0.563161,0.470929,0.689983,0.751868,0.458907,0.390635,0.212885,0.107415,0.870629,0.13278,0.116097,0.414956,0.645626,0.398071,0.527614,0.408411,0.803445,0.552764,0.667678,0.34258,0.157829,0.261922,0.521237,0.541983,0.426744,0.313434,0.083906,0.23991,0.785881,0.849968,1.0,0.146436,0.41458,0.458489,0.42824,0.53427,0.784604
0.204388,0.711346,0.383155,0.306428,0.33657,0.18072,0.230174,0.279265,0.199728,0.24103,0.415662,0.29892,0.232089,0.101532,0.894628,0.204961,0.181465,0.571796,0.900014,0.278005,0.321901,0.791151,0.0977606,0.21842,0.214769,0.298422,0.865701,0.238826,0.19995,0.286907,0.852776,0.241717,0.140887,0.170848,0.324564,0.240414,0.239202,0.234445,0.471667,0.300869,0.166354,0.331791,0.263931,0.14939,0.365403,0.526688,0.387948,0.670204,0.305163,0.315928,0.132166,0.297235,0.419368,0.911705,0.387597,0.382359,0.304152,0.955738,0.130325,0.212273,0.149905,0.291954,0.185436,0.286754,0.212139,0.486912,0.397699,0.160444,0.228073,0.226647,0.268207,0.969196,0.132866,0.943171,0.907179,0.167026,0.226963,0.202519,0.246883,0.176502,0.223189,0.219251,0.271449,0.698363,0.950758,0.355231,0.211099,0.263638,0.479723,0.195937,0.9408,0.278176,0.319924,0.165455,0.146436,1.0,0.243543,0.130259,0.264959,0.338969,0.451939
0.663462,0.438813,0.348209,0.423665,0.411615,0.311498,0.23651,0.501977,0.400738,0.421844,0.610156,0.756108,0.630323,0.127541,0.217763,0.398427,0.54484,0.420919,0.241973,0.439445,0.702689,0.277891,0.912435,0.380997,0.363833,0.247312,0.316776,0.55463,0.33169,0.487539,0.381107,0.426046,0.268724,0.80489,0.476526,0.488193,0.570706,0.516865,0.211298,0.0871486,0.543275,0.495264,0.436974,0.142006,0.362524,0.29095,0.210151,0.432298,0.430753,0.527479,0.458001,0.464889,0.436318,0.309855,0.481486,0.333864,0.392353,0.272975,0.690823,0.288916,0.486726,0.548655,0.703388,0.286671,0.396509,0.340836,0.482981,0.42108,0.389696,0.36496,0.273788,0.214317,0.444934,0.230734,0.205786,0.229336,0.851294,0.520165,0.260683,0.690021,0.515211,0.868934,0.845504,0.405212,0.202517,0.346085,0.402784,0.377468,0.396592,0.316064,0.14922,0.207197,0.636426,0.643821,0.41458,0.243543,1.0,0.347094,0.876595,0.428094,0.506832
0.558168,0.305515,0.37708,0.799481,0.427586,0.411844,0.198798,0.413022,0.784703,0.569973,0.240271,0.353526,0.248295,0.155654,0.107727,0.367166,0.580543,0.377494,0.199944,0.336368,0.374661,0.206283,0.261869,0.639037,0.425619,0.171722,0.228579,0.518943,0.499672,0.369412,0.278433,0.726333,0.458367,0.455558,0.603457,0.390431,0.4723,0.477951,0.288324,0.352312,0.49857,0.753619,0.378646,0.130783,0.274166,0.645689,0.279068,0.354708,0.445658,0.341667,0.391484,0.71595,0.233155,0.150585,0.359009,0.271787,0.503741,0.114147,0.285383,0.323034,0.0788249,0.191008,0.481264,0.0701674,0.49394,0.281919,0.355512,0.501009,0.356703,0.490899,0.287037,0.0889851,0.548419,0.126912,0.162408,0.424829,0.548857,0.423903,0.520189,0.323138,0.569518,0.43483,0.48477,0.27842,0.116812,0.350287,0.482692,0.909674,0.186944,0.418191,0.108342,0.330649,0.52799,0.522251,0.458488,0.130259,0.347094,1.0,0.402255,0.426539,0.468554
0.784953,0.563978,0.454008,0.490395,0.47687,0.325935,0.20804,0.551072,0.422701,0.554094,0.673476,0.853644,0.639822,0.213458,0.292426,0.3945,0.573119,0.524387,0.244209,0.47603,0.81807,0.367847,0.836872,0.491566,0.374642,0.325386,0.38327,0.61028,0.419309,0.485764,0.47609,0.567403,0.394561,0.807013,0.537653,0.600052,0.635167,0.466185,0.232791,0.17584,0.573173,0.595004,0.455903,0.268133,0.447969,0.393928,0.233984,0.531629,0.491845,0.6377,0.44363,0.626191,0.516193,0.343151,0.613423,0.392258,0.518981,0.3283,0.716678,0.400033,0.651968,0.679239,0.633197,0.333555,0.402137,0.447109,0.55062,0.497739,0.416478,0.437977,0.329036,0.246055,0.509645,0.255021,0.226148,0.279517,0.874908,0.621364,0.32098,0.751996,0.566843,0.904221,0.903248,0.504007,0.211447,0.425023,0.414213,0.45353,0.450334,0.417772,0.158844,0.226477,0.628341,0.650268,0.42824,0.264959,0.876595,0.402254,1.0,0.526228,0.567057
0.49136,0.655552,0.615228,0.636123,0.489973,0.665625,0.335259,0.738938,0.582524,0.521998,0.490978,0.647882,0.365376,0.195105,0.454711,0.703433,0.688133,0.660738,0.303743,0.891553,0.67337,0.562442,0.327493,0.601753,0.738451,0.365253,0.417898,0.711758,0.490856,0.606278,0.630925,0.623433,0.411027,0.299224,0.68927,0.756889,0.741176,0.481959,0.289642,0.572419,0.41865,0.696551,0.711571,0.314529,0.851621,0.658095,0.344672,0.597445,0.441514,0.66486,0.315622,0.64386,0.658351,0.4369,0.541657,0.550457,0.515638,0.348052,0.236626,0.533007,0.435491,0.534625,0.468423,0.347067,0.673708,0.58621,0.74861,0.580753,0.568297,0.539191,0.43496,0.26902,0.573643,0.30525,0.202473,0.369544,0.503267,0.718002,0.513735,0.353921,0.504215,0.486577,0.605217,0.635397,0.267586,0.441683,0.666035,0.537679,0.496785,0.449234,0.26933,0.250689,0.595902,0.475393,0.53427,0.338969,0.428094,0.426539,0.526228,1.0,0.579969
0.549668,0.615518,0.462702,0.526131,0.728423,0.749143,0.401213,0.39692,0.751497,0.495327,0.420942,0.548261,0.515897,0.151291,0.518039,0.521083,0.735008,0.703721,0.436779,0.46117,0.613613,0.558535,0.339425,0.584636,0.631962,0.438224,0.484412,0.549331,0.485228,0.532979,0.693604,0.568825,0.454766,0.479962,0.69766,0.354408,0.472486,0.59451,0.184418,0.362369,0.763936,0.628888,0.651818,0.141904,0.555645,0.490737,0.23801,0.552848,0.852941,0.535046,0.339774,0.466759,0.510585,0.594724,0.613073,0.389343,0.476047,0.555523,0.525011,0.402184,0.240387,0.586558,0.601214,0.060352,0.592439,0.700103,0.63869,0.765459,0.503446,0.514877,0.294256,0.402703,0.750654,0.485316,0.444088,0.435983,0.65175,0.435646,0.548949,0.476957,0.754946,0.574736,0.706364,0.606448,0.505855,0.292195,0.561743,0.562798,0.476439,0.380949,0.382521,0.192383,0.843198,0.752084,0.784604,0.451939,0.506832,0.468554,0.567057,0.579969,1.0
